ID Produto,Qualidade,Temperatura ar [K],Temperatura processo [K],Velocidade rotação [rpm],Torque [Nm],Desgaste [min],Falha,Tipo falha
A30090,Alta,297.9,309.2,1577.0,34.7,5.0,0.0,Sem falha
B47584,Baixa,297.3,308.6,1297.0,45.9,184.0,0.0,Sem falha
M20357,Média,302.9,312.5,1551.0,40.0,20.0,0.0,Sem falha
M16909,Média,299.3,309.2,1586.0,37.9,129.0,0.0,Sem falha
B48406,Baixa,297.1,308.4,1488.0,42.5,146.0,0.0,Sem falha
M16232,Média,298.8,310.3,1573.0,41.8,91.0,0.0,Sem falha
B56436,Baixa,298.2,309.1,1569.0,35.2,199.0,0.0,Sem falha
M20456,Média,302.7,312.0,1538.0,36.7,74.0,0.0,Sem falha
B50763,Baixa,301.8,310.7,1751.0,29.3,133.0,0.0,Sem falha
M16543,Média,297.9,307.4,1403.0,52.8,0.0,0.0,Sem falha
M17108,Média,299.3,308.5,1304.0,60.6,8.0,0.0,Sem falha
M15018,Média,298.4,308.2,1499.0,40.0,211.0,0.0,Sem falha
A31496,Alta,299.4,309.2,1513.0,36.1,212.0,0.0,Sem falha
B50356,Baixa,300.3,309.6,1435.0,45.4,181.0,0.0,Sem falha
M23574,Média,297.2,308.6,1444.0,41.1,56.0,0.0,Sem falha
B52012,Baixa,303.5,312.0,1436.0,45.1,32.0,0.0,Sem falha
B56355,Baixa,297.8,309.0,1403.0,64.2,0.0,1.0,Falha por potência
A33404,Alta,302.2,311.2,1692.0,28.2,122.0,0.0,Sem falha
M18412,Média,301.8,310.9,1358.0,52.3,56.0,0.0,Sem falha
A37524,Alta,300.3,311.8,2141.0,18.5,204.0,0.0,Sem falha
A30707,Alta,298.7,309.8,1582.0,33.4,121.0,0.0,Sem falha
M20194,Média,303.4,312.6,2706.0,9.8,65.0,1.0,Falha por potência
A35789,Alta,300.0,309.6,1629.0,32.3,89.0,0.0,Sem falha
B52117,Baixa,303.4,312.3,1540.0,38.7,96.0,0.0,Sem falha
A32274,Alta,300.6,309.4,1463.0,49.2,235.0,0.0,Sem falha
B55712,Baixa,298.6,309.4,1315.0,55.5,28.0,0.0,Sem falha
M23411,Média,298.2,309.1,1457.0,49.0,77.0,0.0,Sem falha
A33377,Alta,302.3,311.5,1526.0,38.2,47.0,0.0,Sem falha
M18731,Média,302.7,311.8,1728.0,30.0,12.0,0.0,Sem falha
B52150,Baixa,303.8,312.6,1565.0,36.0,179.0,0.0,Sem falha
M17014,Média,299.3,308.9,1767.0,24.8,196.0,0.0,Sem falha
M22478,Média,300.5,311.4,1312.0,51.4,60.0,0.0,Sem falha
A32791,Alta,301.5,310.8,1591.0,29.6,33.0,0.0,Sem falha
B51145,Baixa,302.3,311.5,1507.0,37.5,55.0,0.0,Sem falha
M21630,Média,301.3,310.8,1509.0,40.1,25.0,0.0,Sem falha
B52195,Baixa,303.9,313.0,1759.0,28.4,74.0,0.0,Sem falha
M22992,Média,299.9,311.3,1389.0,50.0,55.0,0.0,Sem falha
B51560,Baixa,301.9,309.6,1410.0,49.0,223.0,0.0,Sem falha
A32814,Alta,301.4,310.7,1536.0,44.4,96.0,0.0,Sem falha
B55630,Baixa,298.4,310.0,1559.0,44.2,23.0,0.0,Sem falha
B49335,Baixa,299.3,308.8,1341.0,47.7,199.0,0.0,Sem falha
B47854,Baixa,297.8,309.0,1456.0,41.2,0.0,0.0,Sem falha
B49407,Baixa,299.5,308.8,1965.0,20.4,164.0,0.0,Sem falha
B49475,Baixa,299.4,308.7,1512.0,37.2,126.0,0.0,Sem falha
B56844,Baixa,299.1,310.2,1317.0,54.8,231.0,1.0,Sobrecarga
M18926,Média,301.9,310.7,1472.0,47.0,73.0,0.0,Sem falha
M15907,Média,296.6,307.7,1474.0,52.6,101.0,0.0,Sem falha
B56198,Baixa,297.3,308.1,1615.0,35.4,217.0,1.0,Desgaste
A30276,Alta,296.1,306.8,1645.0,31.0,41.0,0.0,Sem falha
B51430,Baixa,302.6,311.0,1660.0,38.0,99.0,0.0,Sem falha
M17522,Média,299.9,309.4,1483.0,38.1,193.0,0.0,Sem falha
A33150,Alta,302.2,311.1,1628.0,30.6,105.0,0.0,Sem falha
B55893,Baixa,297.2,308.6,1917.0,24.1,54.0,0.0,Sem falha
M14865,Média,298.1,308.6,1425.0,41.9,11.0,0.0,Sem falha
B50778,Baixa,301.7,310.5,1399.0,53.2,174.0,0.0,Sem falha
M17431,Média,299.5,309.2,1497.0,40.9,169.0,0.0,Sem falha
B55736,Baixa,298.2,309.0,1489.0,40.6,89.0,0.0,Sem falha
B47183,Baixa,298.2,308.6,1433.0,39.5,7.0,0.0,Sem falha
A34167,Alta,303.2,311.4,1607.0,36.6,43.0,0.0,Sem falha
M19041,Média,302.4,310.7,1521.0,40.4,152.0,0.0,Sem falha
B48846,Baixa,298.2,307.9,1551.0,36.0,186.0,0.0,Sem falha
B53891,Baixa,301.5,310.7,1426.0,46.1,81.0,0.0,Sem falha
B49643,Baixa,298.9,308.5,1580.0,39.1,119.0,0.0,Sem falha
B48651,Baixa,298.5,309.6,1421.0,53.6,122.0,0.0,Sem falha
B54087,Baixa,300.9,311.3,1449.0,40.2,168.0,0.0,Sem falha
B51960,Baixa,303.7,312.4,1404.0,46.6,119.0,0.0,Sem falha
B55892,Baixa,297.2,308.6,1652.0,32.1,52.0,0.0,Sem falha
A30318,Alta,295.7,306.2,1458.0,49.8,151.0,0.0,Sem falha
B57141,Baixa,298.2,307.9,1399.0,54.9,139.0,0.0,Sem falha
B48570,Baixa,298.9,310.2,1409.0,54.8,140.0,0.0,Sem falha
B50819,Baixa,302.4,311.6,1622.0,35.0,68.0,0.0,Sem falha
M16135,Média,298.1,309.4,1362.0,47.6,70.0,0.0,Sem falha
B49589,Baixa,299.1,308.5,1539.0,46.8,190.0,0.0,Sem falha
B50552,Baixa,301.4,310.8,1431.0,44.3,21.0,0.0,Sem falha
B53197,Baixa,300.8,310.9,1398.0,38.2,50.0,0.0,Sem falha
M22746,Média,300.6,312.2,2174.0,18.5,95.0,0.0,Sem falha
B48539,Baixa,298.7,310.2,1404.0,50.3,54.0,0.0,Sem falha
B52708,Baixa,302.4,311.8,1384.0,50.9,99.0,0.0,Sem falha
M16654,Média,298.1,307.8,1514.0,43.5,78.0,0.0,Sem falha
B51740,Baixa,302.7,310.7,1597.0,41.9,15.0,0.0,Sem falha
M22570,Média,300.5,311.4,1390.0,51.9,68.0,0.0,Sem falha
B56335,Baixa,297.5,308.5,1340.0,57.4,143.0,0.0,Sem falha
B55743,Baixa,298.0,308.9,1500.0,36.7,104.0,0.0,Sem falha
B48076,Baixa,295.5,306.1,1573.0,35.1,129.0,0.0,Sem falha
M21003,Média,301.0,310.9,1575.0,34.6,150.0,0.0,Sem falha
A35393,Alta,300.6,310.7,1501.0,45.3,175.0,0.0,Sem falha
B48437,Baixa,297.5,308.9,1466.0,43.0,15.0,0.0,Sem falha
M22227,Média,299.5,310.1,1359.0,61.1,67.0,0.0,Sem falha
B48028,Baixa,296.3,307.4,1465.0,47.1,215.0,0.0,Sem falha
M18225,Média,301.4,310.6,1630.0,30.3,2.0,0.0,Sem falha
B53507,Baixa,300.6,310.0,1425.0,49.5,174.0,0.0,Sem falha
B48607,Baixa,298.7,309.8,1394.0,40.3,11.0,0.0,Sem falha
A38406,Alta,297.2,307.9,1450.0,37.2,151.0,0.0,Sem falha
B56414,Baixa,298.3,309.1,1904.0,20.3,140.0,0.0,Sem falha
M19205,Média,301.8,309.8,1546.0,39.8,121.0,0.0,Sem falha
A33189,Alta,302.5,311.1,1850.0,23.3,203.0,0.0,Sem falha
M18525,Média,302.4,311.8,1358.0,50.6,133.0,0.0,Sem falha
M16523,Média,298.1,307.9,1759.0,28.6,176.0,0.0,Sem falha
B56200,Baixa,297.3,308.2,1553.0,33.5,2.0,0.0,Sem falha
B52049,Baixa,303.7,312.4,1718.0,26.5,130.0,0.0,Sem falha
A36288,Alta,300.9,311.3,1295.0,58.9,77.0,0.0,Sem falha
B53028,Baixa,301.4,311.3,2323.0,15.9,50.0,0.0,Sem falha
B54457,Baixa,300.1,310.2,1475.0,54.2,53.0,0.0,Sem falha
B54389,Baixa,299.8,309.7,1624.0,34.2,96.0,0.0,Sem falha
M19582,Média,303.4,311.8,1391.0,42.7,197.0,0.0,Sem falha
M23618,Média,297.5,308.7,1446.0,53.0,168.0,0.0,Sem falha
B52316,Baixa,304.2,313.4,1735.0,28.9,192.0,0.0,Sem falha
M21007,Média,301.1,311.1,2089.0,19.8,162.0,0.0,Sem falha
M23561,Média,297.3,308.7,1466.0,38.4,27.0,0.0,Sem falha
B49838,Baixa,300.0,309.4,1395.0,44.5,181.0,0.0,Sem falha
B47459,Baixa,298.0,308.1,1819.0,23.4,78.0,0.0,Sem falha
B50343,Baixa,300.4,309.8,1549.0,38.9,150.0,0.0,Sem falha
M20067,Média,303.8,312.7,1488.0,41.3,175.0,0.0,Sem falha
M21511,Média,301.5,310.4,1276.0,55.6,158.0,0.0,Sem falha
B51862,Baixa,303.6,311.8,1567.0,31.7,97.0,0.0,Sem falha
B47592,Baixa,297.5,308.6,1388.0,48.2,203.0,0.0,Sem falha
B48899,Baixa,298.2,307.7,1503.0,38.3,87.0,0.0,Sem falha
B51268,Baixa,301.9,310.5,1477.0,42.4,128.0,0.0,Sem falha
B53269,Baixa,300.9,310.7,1509.0,37.5,12.0,0.0,Sem falha
B49446,Baixa,299.2,308.5,1381.0,60.6,59.0,0.0,Sem falha
B53049,Baixa,301.5,311.1,2076.0,18.7,103.0,0.0,Sem falha
B47285,Baixa,298.8,308.7,1591.0,31.1,68.0,0.0,Sem falha
B53314,Baixa,301.0,311.0,1581.0,37.0,127.0,0.0,Sem falha
B47528,Baixa,297.6,308.3,1617.0,31.7,39.0,0.0,Sem falha
B55280,Baixa,300.3,311.7,1682.0,27.8,178.0,0.0,Sem falha
B47422,Baixa,298.0,308.2,1348.0,58.8,202.0,1.0,Sobrecarga
B55817,Baixa,297.5,308.5,1459.0,39.7,69.0,0.0,Sem falha
B53183,Baixa,300.4,310.2,1529.0,36.2,10.0,0.0,Sem falha
B49148,Baixa,298.0,307.6,1281.0,50.8,122.0,0.0,Sem falha
A37494,Alta,300.2,311.5,1432.0,43.6,127.0,0.0,Sem falha
B47555,Baixa,297.4,308.2,1533.0,37.4,115.0,0.0,Sem falha
B56764,Baixa,299.3,310.5,1529.0,41.3,17.0,0.0,Sem falha
A38574,Alta,297.5,308.5,1671.0,28.0,158.0,0.0,Sem falha
B50527,Baixa,301.3,310.6,1529.0,41.8,176.0,0.0,Sem falha
B53671,Baixa,300.8,310.0,1468.0,52.7,178.0,0.0,Sem falha
B49602,Baixa,298.8,308.2,1443.0,53.4,21.0,0.0,Sem falha
B52361,Baixa,304.0,313.1,1720.0,28.7,106.0,0.0,Sem falha
B51242,Baixa,302.0,310.9,1446.0,44.0,64.0,0.0,Sem falha
B52885,Baixa,302.4,311.9,1452.0,43.1,137.0,0.0,Sem falha
M16227,Média,298.8,310.2,1581.0,37.5,75.0,0.0,Sem falha
B51017,Baixa,302.4,311.2,1450.0,47.9,154.0,0.0,Sem falha
B56969,Baixa,298.6,309.6,1715.0,28.4,90.0,0.0,Sem falha
B53200,Baixa,300.7,310.8,1619.0,34.9,57.0,0.0,Sem falha
B47257,Baixa,298.8,308.9,1455.0,41.3,208.0,1.0,Desgaste
B53169,Baixa,300.7,310.7,1507.0,46.1,209.0,0.0,Sem falha
B47525,Baixa,297.5,308.3,1585.0,32.9,32.0,0.0,Sem falha
B48608,Baixa,298.8,309.9,1568.0,33.7,13.0,0.0,Sem falha
M17058,Média,299.7,308.9,1478.0,41.0,87.0,0.0,Sem falha
M22602,Média,300.5,311.9,1323.0,57.9,155.0,0.0,Sem falha
B56857,Baixa,299.0,310.1,2033.0,19.3,15.0,0.0,Sem falha
B49781,Baixa,299.3,309.1,1399.0,52.1,27.0,0.0,Sem falha
M21325,Média,300.5,309.8,1416.0,48.5,110.0,0.0,Sem falha
A31090,Alta,297.9,307.6,1418.0,43.0,207.0,0.0,Sem falha
B53373,Baixa,301.0,310.9,1578.0,38.4,49.0,0.0,Sem falha
B51796,Baixa,303.1,311.4,1829.0,24.5,159.0,0.0,Sem falha
B48160,Baixa,296.1,306.7,1409.0,42.8,134.0,0.0,Sem falha
B53586,Baixa,300.2,309.8,1526.0,45.6,175.0,0.0,Sem falha
M15488,Média,298.4,310.1,1335.0,57.8,96.0,0.0,Sem falha
M20652,Média,301.8,311.3,1624.0,31.6,145.0,0.0,Sem falha
M23895,Média,297.3,308.1,1731.0,27.7,42.0,0.0,Sem falha
B52833,Baixa,302.4,311.7,1495.0,36.8,215.0,0.0,Sem falha
M20478,Média,303.0,312.4,1645.0,29.6,129.0,0.0,Sem falha
B48599,Baixa,298.7,309.8,1354.0,53.3,212.0,1.0,Sobrecarga
B49572,Baixa,299.2,308.5,1340.0,50.0,144.0,0.0,Sem falha
B54220,Baixa,300.7,310.6,1720.0,30.3,96.0,0.0,Sem falha
M15201,Média,297.4,308.2,1530.0,32.6,22.0,0.0,Sem falha
M24680,Média,298.6,309.5,1568.0,36.7,182.0,0.0,Sem falha
B55321,Baixa,299.6,310.8,1393.0,49.9,78.0,0.0,Sem falha
B49103,Baixa,298.0,307.7,1529.0,34.1,11.0,0.0,Sem falha
B47628,Baixa,297.5,308.6,1552.0,44.9,77.0,0.0,Sem falha
A34081,Alta,303.3,311.4,1651.0,30.6,50.0,0.0,Sem falha
B52992,Baixa,301.4,311.1,1495.0,36.3,193.0,0.0,Sem falha
B50302,Baixa,300.0,309.3,1473.0,46.0,35.0,0.0,Sem falha
M20441,Média,302.5,312.1,1454.0,47.6,37.0,0.0,Sem falha
B55397,Baixa,299.1,310.6,1577.0,37.1,44.0,0.0,Sem falha
B48876,Baixa,297.9,307.6,1550.0,39.0,35.0,0.0,Sem falha
M18584,Média,302.3,311.2,1507.0,47.7,70.0,0.0,Sem falha
M23786,Média,297.3,308.3,1459.0,59.6,207.0,1.0,Falha por potência
B55427,Baixa,299.0,310.4,1713.0,28.0,116.0,0.0,Sem falha
B48757,Baixa,298.3,308.4,1484.0,43.4,172.0,0.0,Sem falha
M14923,Média,298.9,309.0,1812.0,25.9,174.0,0.0,Sem falha
M19258,Média,302.3,310.1,1563.0,37.8,31.0,0.0,Sem falha
B51840,Baixa,303.2,311.2,1439.0,43.9,30.0,0.0,Sem falha
M23534,Média,297.4,308.6,1528.0,29.1,163.0,0.0,Sem falha
B47181,Baixa,298.2,308.7,1408.0,46.3,3.0,0.0,Sem falha
B53756,Baixa,301.5,310.5,1644.0,34.9,186.0,0.0,Sem falha
B53113,Baixa,300.5,310.5,1373.0,47.4,56.0,0.0,Sem falha
B49459,Baixa,299.4,308.7,1525.0,39.0,90.0,0.0,Sem falha
B55061,Baixa,300.8,312.4,1493.0,39.1,79.0,0.0,Sem falha
B51636,Baixa,302.3,310.1,1487.0,46.0,184.0,0.0,Sem falha
M20257,Média,302.8,312.3,1416.0,42.7,241.0,0.0,Sem falha
B53758,Baixa,301.4,310.4,1543.0,40.9,190.0,0.0,Sem falha
M20281,Média,302.6,312.3,1566.0,36.6,46.0,0.0,Sem falha
A30006,Alta,297.5,309.5,1668.0,27.9,240.0,0.0,Sem falha
M22862,Média,300.9,312.1,1851.0,23.0,156.0,0.0,Sem falha
B49693,Baixa,299.0,308.7,1583.0,32.5,25.0,0.0,Sem falha
B54200,Baixa,300.8,310.8,1460.0,53.8,41.0,0.0,Sem falha
M16429,Média,298.1,308.2,1654.0,35.3,155.0,0.0,Sem falha
M18176,Média,301.4,310.5,1217.0,60.6,103.0,0.0,Sem falha
A34701,Alta,303.8,313.2,1506.0,46.9,154.0,0.0,Sem falha
B50133,Baixa,300.7,309.5,1578.0,35.4,34.0,0.0,Sem falha
A37737,Alta,298.7,309.5,1453.0,40.4,108.0,0.0,Sem falha
A37670,Alta,299.0,310.5,1336.0,56.8,136.0,0.0,Sem falha
B50728,Baixa,301.9,310.9,1616.0,34.5,46.0,0.0,Sem falha
B51820,Baixa,303.1,311.2,1435.0,40.1,219.0,0.0,Sem falha
B53777,Baixa,301.5,310.6,1481.0,46.8,20.0,0.0,Sem falha
B54920,Baixa,300.5,312.0,1453.0,45.1,151.0,0.0,Sem falha
A30281,Alta,295.9,306.5,1594.0,33.2,55.0,0.0,Sem falha
B55037,Baixa,300.5,311.9,1432.0,43.1,16.0,0.0,Sem falha
A37469,Alta,300.2,311.6,1496.0,41.1,60.0,0.0,Sem falha
A34183,Alta,303.6,311.9,1544.0,37.1,88.0,0.0,Sem falha
B55874,Baixa,297.2,308.5,1766.0,25.8,7.0,0.0,Sem falha
B49235,Baixa,299.6,309.4,1643.0,32.9,145.0,0.0,Sem falha
B56938,Baixa,298.6,309.8,2271.0,16.2,218.0,1.0,Desgaste
B51964,Baixa,303.9,312.6,1642.0,32.3,127.0,0.0,Sem falha
B54473,Baixa,300.1,310.5,1627.0,29.2,95.0,0.0,Sem falha
B50502,Baixa,301.5,310.5,1351.0,52.9,116.0,0.0,Sem falha
B49974,Baixa,300.4,309.6,1553.0,43.9,75.0,0.0,Sem falha
A36666,Alta,300.2,310.4,1501.0,42.9,212.0,0.0,Sem falha
B50939,Baixa,302.3,311.0,1412.0,47.0,164.0,0.0,Sem falha
B52240,Baixa,304.0,312.8,1542.0,42.7,198.0,0.0,Sem falha
B51040,Baixa,302.6,311.5,1427.0,38.9,213.0,0.0,Sem falha
M22044,Média,300.2,310.3,1593.0,36.1,36.0,0.0,Sem falha
B50549,Baixa,301.5,310.9,2760.0,8.0,15.0,1.0,Falha por potência
M22856,Média,301.0,312.2,1499.0,41.5,140.0,0.0,Sem falha
B49450,Baixa,299.3,308.6,1437.0,48.1,67.0,0.0,Sem falha
A34725,Alta,303.7,312.9,1460.0,49.8,2.0,0.0,Sem falha
B53797,Baixa,301.6,310.6,1321.0,60.8,73.0,0.0,Sem falha
B52037,Baixa,303.7,312.3,1606.0,37.4,103.0,0.0,Sem falha
A36466,Alta,300.6,310.4,1510.0,42.8,124.0,0.0,Sem falha
A36292,Alta,300.9,311.2,1518.0,35.0,90.0,0.0,Sem falha
B48913,Baixa,298.4,308.0,1515.0,42.8,125.0,0.0,Sem falha
M18028,Média,300.4,309.6,1614.0,30.3,161.0,0.0,Sem falha
A29997,Alta,297.7,309.6,1697.0,32.2,210.0,0.0,Sem falha
B48175,Baixa,296.3,307.3,1566.0,35.8,175.0,0.0,Sem falha
B50101,Baixa,300.8,309.8,1657.0,31.1,151.0,0.0,Sem falha
B49799,Baixa,299.4,309.2,1569.0,40.8,73.0,0.0,Sem falha
B56598,Baixa,298.0,308.4,1432.0,46.2,11.0,0.0,Sem falha
B47688,Baixa,297.7,309.3,1893.0,24.6,15.0,0.0,Sem falha
B53432,Baixa,300.8,310.3,1538.0,36.1,198.0,0.0,Sem falha
M23537,Média,297.3,308.5,1664.0,28.9,174.0,0.0,Sem falha
B48286,Baixa,296.7,307.6,1540.0,38.6,53.0,0.0,Sem falha
B48338,Baixa,297.0,307.9,1436.0,47.7,191.0,0.0,Sem falha
B56503,Baixa,298.6,309.4,1447.0,40.2,173.0,0.0,Sem falha
B56862,Baixa,299.1,310.0,1394.0,46.6,27.0,0.0,Sem falha
B53640,Baixa,300.6,310.0,1313.0,52.9,93.0,0.0,Sem falha
A39258,Alta,298.3,309.1,1484.0,37.0,28.0,0.0,Sem falha
B49221,Baixa,299.1,308.9,1680.0,27.2,110.0,0.0,Sem falha
B56551,Baixa,297.7,308.4,1289.0,51.3,82.0,0.0,Sem falha
B49560,Baixa,299.0,308.1,1242.0,60.9,117.0,0.0,Sem falha
B48090,Baixa,295.5,306.0,1546.0,35.9,169.0,0.0,Sem falha
B53830,Baixa,301.6,310.4,1561.0,35.3,156.0,0.0,Sem falha
M24058,Média,297.9,308.8,1538.0,37.6,54.0,0.0,Sem falha
B49563,Baixa,299.1,308.2,1568.0,33.3,123.0,0.0,Sem falha
B56985,Baixa,298.4,309.2,1651.0,28.5,141.0,0.0,Sem falha
B51618,Baixa,302.4,310.1,1418.0,52.3,141.0,0.0,Sem falha
M15194,Média,297.5,308.1,1469.0,44.8,5.0,0.0,Sem falha
B47251,Baixa,298.9,309.1,1452.0,45.5,196.0,0.0,Sem falha
B54493,Baixa,299.9,310.4,1408.0,38.4,144.0,0.0,Sem falha
M24284,Média,298.0,308.5,1585.0,33.0,24.0,0.0,Sem falha
M17823,Média,300.7,309.6,1439.0,43.0,61.0,0.0,Sem falha
B55343,Baixa,299.7,311.1,1574.0,36.4,135.0,0.0,Sem falha
B50299,Baixa,300.1,309.4,1858.0,23.6,26.0,0.0,Sem falha
M21267,Média,300.3,309.9,1611.0,29.0,177.0,0.0,Sem falha
B51299,Baixa,302.1,310.7,1325.0,45.1,208.0,1.0,Superaquecimento
B50104,Baixa,300.8,309.7,1461.0,44.3,158.0,0.0,Sem falha
B49513,Baixa,299.2,308.5,1445.0,45.2,222.0,0.0,Sem falha
M15211,Média,297.6,308.4,1611.0,31.0,48.0,0.0,Sem falha
B55922,Baixa,297.4,308.8,1467.0,39.0,128.0,0.0,Sem falha
M24659,Média,298.5,309.3,1551.0,34.7,121.0,0.0,Sem falha
M15853,Média,296.1,307.1,1485.0,36.0,169.0,0.0,Sem falha
M20000,Média,304.3,313.6,1585.0,32.1,202.0,0.0,Sem falha
M18755,Média,302.3,311.2,1546.0,40.0,71.0,0.0,Sem falha
A35830,Alta,300.4,310.1,1484.0,38.0,198.0,0.0,Sem falha
A38287,Alta,298.0,309.1,1557.0,36.4,65.0,0.0,Sem falha
M18929,Média,301.9,310.7,1405.0,47.9,80.0,0.0,Sem falha
B57029,Baixa,298.6,309.4,2312.0,15.5,44.0,0.0,Sem falha
B52949,Baixa,301.7,311.3,1348.0,51.0,87.0,0.0,Sem falha
B52778,Baixa,302.8,312.1,1441.0,52.1,79.0,0.0,Sem falha
B49940,Baixa,299.8,309.2,1400.0,42.6,210.0,0.0,Sem falha
B47329,Baixa,298.4,308.3,1473.0,39.9,184.0,0.0,Sem falha
B52001,Baixa,303.5,311.9,1405.0,45.6,10.0,0.0,Sem falha
B49227,Baixa,299.3,309.2,1775.0,24.2,125.0,0.0,Sem falha
B49607,Baixa,298.9,308.3,1855.0,23.8,33.0,0.0,Sem falha
B53695,Baixa,301.0,310.0,1480.0,43.5,21.0,0.0,Sem falha
B52052,Baixa,303.7,312.4,1316.0,59.3,137.0,0.0,Sem falha
B53413,Baixa,301.2,310.9,1467.0,37.1,153.0,0.0,Sem falha
B52896,Baixa,302.3,312.0,1354.0,52.2,165.0,0.0,Sem falha
B55711,Baixa,298.6,309.3,1449.0,46.5,26.0,0.0,Sem falha
B47991,Baixa,296.8,307.6,1588.0,37.6,126.0,0.0,Sem falha
B56161,Baixa,297.0,307.7,1502.0,39.4,126.0,0.0,Sem falha
B49619,Baixa,299.1,308.4,1693.0,31.6,65.0,0.0,Sem falha
B54697,Baixa,300.3,311.7,1445.0,47.3,15.0,0.0,Sem falha
B48448,Baixa,298.0,309.5,1496.0,45.8,46.0,0.0,Sem falha
B56873,Baixa,298.9,310.0,1693.0,28.8,56.0,0.0,Sem falha
B47620,Baixa,297.4,308.5,1389.0,39.2,54.0,0.0,Sem falha
M20468,Média,303.1,312.3,1623.0,31.6,101.0,0.0,Sem falha
B55944,Baixa,297.4,308.8,1620.0,33.4,186.0,0.0,Sem falha
B52066,Baixa,303.8,312.5,1372.0,45.7,180.0,0.0,Sem falha
M18438,Média,301.7,310.5,1625.0,35.9,121.0,0.0,Sem falha
B55337,Baixa,299.6,310.8,1498.0,46.9,116.0,0.0,Sem falha
M17084,Média,299.7,309.0,1645.0,31.9,155.0,0.0,Sem falha
M19524,Média,303.3,311.3,1566.0,46.1,41.0,0.0,Sem falha
A33912,Alta,302.6,310.4,1614.0,36.0,74.0,0.0,Sem falha
B47789,Baixa,298.1,309.9,1629.0,32.5,45.0,0.0,Sem falha
A30850,Alta,298.8,309.8,1510.0,44.2,35.0,0.0,Sem falha
B56319,Baixa,297.5,308.5,1536.0,36.9,108.0,0.0,Sem falha
A34166,Alta,303.3,311.3,1502.0,39.5,38.0,0.0,Sem falha
M20210,Média,303.4,312.8,1622.0,35.1,107.0,0.0,Sem falha
M21496,Média,301.5,310.5,1774.0,25.5,121.0,0.0,Sem falha
M22460,Média,300.4,311.0,1595.0,35.4,15.0,0.0,Sem falha
A31451,Alta,299.0,308.7,1940.0,19.9,98.0,0.0,Sem falha
B55921,Baixa,297.4,308.8,1538.0,41.2,126.0,0.0,Sem falha
B56945,Baixa,298.6,309.6,1472.0,39.1,14.0,0.0,Sem falha
M19171,Média,301.5,310.1,1468.0,40.8,32.0,0.0,Sem falha
M24051,Média,297.9,309.0,1970.0,21.6,37.0,0.0,Sem falha
A34780,Alta,303.1,312.6,1404.0,40.6,152.0,0.0,Sem falha
B51940,Baixa,303.6,311.7,1546.0,38.5,64.0,0.0,Sem falha
B47834,Baixa,297.8,309.2,1683.0,30.9,163.0,0.0,Sem falha
B56910,Baixa,298.8,310.0,1528.0,36.7,147.0,0.0,Sem falha
B48023,Baixa,296.6,307.5,1485.0,42.7,204.0,0.0,Sem falha
B52944,Baixa,301.7,311.2,1589.0,37.9,75.0,0.0,Sem falha
B53463,Baixa,301.3,310.8,1719.0,29.5,62.0,0.0,Sem falha
B47195,Baixa,298.6,309.2,1542.0,48.4,42.0,0.0,Sem falha
M24004,Média,297.5,308.5,1447.0,41.6,118.0,0.0,Sem falha
M20715,Média,301.2,310.9,1424.0,45.2,68.0,0.0,Sem falha
M22390,Média,300.1,311.4,1617.0,39.3,47.0,0.0,Sem falha
B48758,Baixa,298.3,308.4,1593.0,37.0,174.0,0.0,Sem falha
A38730,Alta,298.5,309.4,1417.0,41.2,155.0,0.0,Sem falha
A30569,Alta,297.0,307.9,1846.0,27.3,179.0,0.0,Sem falha
B56860,Baixa,299.1,310.1,1894.0,24.2,22.0,0.0,Sem falha
M24777,Média,298.5,308.8,1557.0,36.0,21.0,0.0,Sem falha
B51243,Baixa,302.0,310.8,1948.0,19.7,66.0,0.0,Sem falha
B48887,Baixa,298.2,307.8,1439.0,41.6,62.0,0.0,Sem falha
A36143,Alta,301.5,310.9,1524.0,40.4,124.0,0.0,Sem falha
M24102,Média,298.2,308.7,1269.0,60.9,163.0,0.0,Sem falha
B54334,Baixa,300.3,310.1,1483.0,39.9,174.0,0.0,Sem falha
M20160,Média,303.8,313.2,1710.0,26.5,190.0,0.0,Sem falha
B53003,Baixa,301.2,311.0,1544.0,39.3,217.0,0.0,Sem falha
B55298,Baixa,300.3,311.8,1548.0,33.0,16.0,0.0,Sem falha
M14967,Média,298.8,308.8,1497.0,46.8,72.0,0.0,Sem falha
B56289,Baixa,297.5,308.6,1513.0,39.7,32.0,0.0,Sem falha
B53319,Baixa,300.8,310.7,1586.0,33.4,142.0,0.0,Sem falha
M24412,Média,299.3,310.8,1523.0,40.9,141.0,0.0,Sem falha
B56305,Baixa,297.4,308.5,1569.0,34.2,72.0,0.0,Sem falha
B49958,Baixa,300.0,309.4,1308.0,50.2,32.0,0.0,Sem falha
B50799,Baixa,301.9,311.2,1435.0,44.2,16.0,0.0,Sem falha
B48657,Baixa,298.3,309.4,1570.0,35.6,138.0,0.0,Sem falha
B52897,Baixa,302.3,312.0,1746.0,28.1,167.0,0.0,Sem falha
B49078,Baixa,297.8,307.5,1372.0,54.1,157.0,0.0,Sem falha
A35580,Alta,300.9,310.7,1403.0,40.6,207.0,0.0,Sem falha
B52527,Baixa,303.3,312.7,1262.0,63.8,100.0,0.0,Sem falha
M24756,Média,298.8,309.3,1618.0,35.1,173.0,0.0,Sem falha
